GEOID20,district
34009040104,8
34015115004,11
34021055S03,12
34007180105,8
34009040303,8
34007170019,11
34001040005,8
34005180001,10
34015010002,11
34007140005,11
34005020003,12
34001080001,8
34007110008,11
34021055S06,12
34007075030,11
34021015037,12
34007075025,11
34005020004,12
34007075029,10
34005020002,12
34007075037,11
34015070005,11
34021055N09,12
34007110003,10
34015015007,8
34021015063,12
34015055213,8
34005020006,12
34015055120,10
34007075040,11
34021015049,12
34015055209,8
34007075015,11
34007110002,10
34015010013,11
34007065001,10
34007100001,10
34015100012,11
34015010012,8
34015055408,10
34015035005,11
34015055421,8
34005120006,11
34015055415,8
34015015002,8
34015055203,10
34005170002,11
34015055124,10
34015055318,8
34015055405,8
34001065005,8
34005185001,10
34029090025,9
34029090009,9
34029090027,9
34029090021,9
34029090022,9
34029035047,9
34029070033,9
34029090029,9
34029090028,9
34029090024,9
34029035006,9
34029070006,9
34029070042,9
34029090010,9
34029090033,9
34029090039,9
34029090017,9
34029025423,9
34029035062,9
34029035014,9
34029090018,9
34029025424,9
34029055019,9
34029090014,9
34029025425,9
34029090019,9
34029055011,9
34029090026,9
34029090020,9
34029090016,9
34029090035,9
34005170001,11
34029055003,9
34021015031,12
34021015008,12
34021055N06,12
34021015022,12
34021015003,12
34021015053,12
34021015046,12
34021015051,12
34005120004,12
34021015057,12
34021015004,12
34021055S01,12
34021055S04,12
34021015010,12
34011070605,8
34001025002,8
34001110003,8
34001080003,8
34009ZZZZZZ,8
34009140003,8
34009015001,8
34009010002,8
34009030017,8
34009010003,8
34009020001,8
34009040305,8
34009040202,8
34009075005,8
34009140002,8
34009040302,8
34009010005,8
34009040401,8
34009025202,8
34009030001,8
34009040105,8
34009025201,8
34009025307,8
34009045001,8
34009035203,8
34009025208,8
34009030007,8
34009040404,8
34009140004,8
34009025101,8
34009055005,8
34029025414,9
34009025109,8
34029070012,9
34009045004,8
34009040203,8
34009055011,8
34009050001,8
34009050002,8
34009075002,8
34009040204,8
34009005001,8
34009025206,8
34009030011,8
34009055009,8
34029055014,9
34009020005,8
34009005003,8
34029090001,9
34009040402,8
34009040405,8
34009025108,8
34029070026,9
34009035204,8
34009045002,8
34009025105,8
34009140001,8
34029055022,9
34009020007,8
34029070007,9
34009025103,8
34009020004,8
34009035103,8
34009075004,8
34009005002,8
34009040304,8
34009020002,8
34009025306,8
34009035104,8
34009045003,8
34029070038,9
34009035102,8
34009075003,8
34029070041,9
34009035101,8
34009075001,8
34009030010,8
34029070005,9
34009040205,8
34009035202,8
34009035201,8
34009030015,8
34029035025,9
34009140005,8
34029055018,9
34009055004,8
34009025207,8
34009030008,8
34029055026,9
34009060001,8
34029035052,9
34009060002,8
34009010001,8
34009030005,8
34009025308,8
34009010004,8
34029035024,9
34009030013,8
34009030006,8
34029070039,9
34009025210,8
34009025102,8
34009030003,8
34021015018,12
34009030016,8
34009030004,8
34009030002,8
34005135003,12
34029070037,9
34009025104,8
34021055S05,12
34009025309,8
34009030014,8
34009025107,8
34021015061,12
34009030012,8
34021015060,12
34009025106,8
34029035021,9
34009065001,8
34021015038,12
34009025203,8
34009025305,8
34029055006,9
34021055N12,12
34009030018,8
34009030009,8
34029055016,9
34021015006,12
34009025302,8
34009025209,8
34001060010,8
34029055005,9
34021015064,12
34029025422,9
34025255004,12
34029025410,9
34001080004,8
34029025418,9
34001075001,8
34005150012,11
34009040102,8
34011050401,8
34011050201,8
34029070015,9
34011050506,8
34011020001,8
34011050301,8
34011050503,8
34015055210,8
34001060009,8
34007145001,10
34005180004,10
34001065002,8
34001060004,8
34001085201,8
34005150001,11
34009025303,8
34015055201,8
34009025205,8
34029115002,9
34007075033,10
34009025204,8
34021010026,1
34001020002,8
34021010024,1
34007140002,10
34029060010,9
34011040001,8
34015055216,8
34021010018,1
34001042103,10
34021010021,1
34015055312,8
34009025304,8
34021010008,1
34015055319,10
34011070506,8
34021010002,1
34011050502,8
34015055425,8
34021030001,1
34009025301,8
34001100201,8
34011050303,8
34011025003,8
34011070505,8
34011030001,8
34011070205,8
34011070502,8
34033020002,8
34001095203,8
34001025003,8
34011070406,8
34001090202,8
34001060002,8
34021015045,12
34021015047,12
34021015055,12
34021060006,12
34021015030,12
34001090201,8
34021055E03,12
34001090104,8
34001095202,8
34005150007,11
34021055E05,12
34005150008,11
34001040020,8
34015050012,8
34001040013,8
34015010011,8
34011005203,8
34021055E09,12
34015010022,11
34015095001,8
34021055N08,12
34015095003,8
34015095002,8
34007075024,11
34021055N02,12
34001090204,8
34007075004,11
340210055E7,12
34011070407,8
34015010014,11
34001040017,8
34021055E08,12
34015010003,11
34001090203,8
34005120005,11
34021015035,12
34007075028,11
34011005202,8
34021060004,12
34011025002,8
34015010016,8
34015010008,11
34001110004,8
34015050004,11
34001040008,8
34005150009,11
34015015004,8
34001020001,8
34005145001,11
34015090007,11
34001110005,8
34005150005,11
34001040009,8
34011050504,8
34011025001,8
34001010602,8
34033020001,8
34011050302,8
34001040010,8
34011035003,8
34011050505,8
34001065001,8
34001050001,8
34011070204,8
34015025004,8
34011070503,8
34011070206,8
34011070504,8
34011060001,8
34001085101,8
34033055002,8
34001080002,8
34011015001,8
34011070501,8
34001110002,8
34001040016,8
34001040015,8
34011070404,8
34011070203,8
34011070405,8
34033050004,8
34011070401,8
34015025009,8
34011070102,8
34015065001,8
34001025004,8
34001055004,8
34001055013,8
34029090012,9
34001ZZZZZZ,8
34029090013,9
34029090011,9
34029025421,9
34029035063,9
34029025319,9
34029025428,9
34029025412,9
34029025438,9
34029090008,9
34029090030,9
34029090006,9
34029090007,9
34029025326,9
34029025409,9
34007075032,10
34029025415,9
34029025417,9
34005055001,11
34029025332,9
34015090032,10
34007075023,11
34029060009,9
34007050001,10
34007075005,11
34029060011,9
34007160005,10
34029060016,9
34007100002,10
34005150014,11
34007140006,10
34029060002,9
34015055302,8
34029055001,9
34015055117,8
34021030009,1
34021010001,1
34015090033,10
34029060001,9
34021030010,1
34005005001,10
34029060003,9
34029080002,10
34021030002,1
34029025320,9
34005170003,11
34029025313,9
34021010014,1
34021010020,1
34029055021,9
34021035021,1
34029080007,10
34021010003,1
34029080011,10
34029055023,9
34021010027,1
34015055107,8
34029102001,9
34021010022,1
34015090031,10
34029060018,9
34029080013,10
34029025308,9
34029080009,10
34029070043,9
34021035017,1
34029080012,10
34007140004,10
34029035051,9
34005150006,12
34029025331,9
34007140001,11
34029025330,9
34007075008,10
34029070029,9
34005200001,12
34025010001,12
34021060002,12
34007075020,11
34021060009,12
34007110006,11
34029035037,9
34015090023,10
34021015009,12
34029070004,9
34001042102,8
34021015015,12
34015090039,8
34029025301,9
34015055214,8
34021055E01,12
34029025329,9
34001100101,8
34029025327,9
34001055009,8
34021055N03,12
34029035018,9
34015055404,8
34029035049,9
34029035013,9
34029150005,10
34021055N07,12
34029035050,9
34021015039,12
34029035059,9
34029150007,10
34021030005,1
34029070022,9
34021060005,12
34029070014,9
34029150011,10
34021015002,12
34029150021,10
34021015042,12
34029150010,10
34021015059,12
34005195001,10
34029150008,10
34029150017,10
34007075039,10
34029080008,10
34001055014,8
34007110001,11
34029080004,10
34029160001,10
34029150009,10
34001042203,8
34029080001,10
34029160002,10
34007160002,10
34029080003,10
34029040001,10
34029150014,10
34029150002,10
34029150016,10
34015055411,8
34015055123,10
34015035004,8
34015090038,10
34005150004,11
34015090030,10
34001085301,8
34015035001,11
34015035003,11
34015015005,8
34001055002,8
34015015003,8
34015035006,8
34029150003,10
34015050002,8
34029150013,10
34015050003,8
34029150020,10
34015015006,8
34029150015,10
34015040008,11
34015090037,11
34015090024,10
34015050008,11
34029080014,10
34015050007,8
34015050005,8
34029150018,10
34029080005,10
34015035002,8
34015040007,8
34015050009,8
34015090005,11
34015040003,8
34007075014,11
34015090001,8
34015075003,8
34015075002,8
34015090006,11
34015075001,8
34007075007,11
34007075006,11
34015090004,11
34015090009,11
34005150010,11
34015050006,8
34005130001,11
34021015048,12
34021015017,12
34029145002,9
34021060007,12
34029145003,9
34029070017,9
34021015041,12
34029055024,12
34021055W15,12
34021055N11,12
34021055W14,12
34021015043,12
34025255001,12
34021015054,12
34021060001,12
34015120003,11
34015045004,8
34015045002,8
34015045003,11
34015120005,11
34015085002,8
34015120007,8
34005135001,11
34029035040,9
34029035043,9
34029035044,9
34029145001,9
34029070008,9
34029070028,9
34029070016,9
34029055015,9
34029030016,9
34029035022,9
34029070009,9
34029020006,9
34029035023,9
34021055E06,12
34021030011,1
34029020007,9
34021030007,1
34021015027,12
34029030050,9
34021040003,1
34029070027,9
34029055002,9
34021055W06,12
34021040002,1
34021040001,1
34021015026,12
34021030003,1
34021055E02,12
34029055031,9
34021010004,1
34029025206,9
34021055E04,12
34001110001,8
34021035020,1
34029025240,9
34021010016,1
34029055032,9
34021065013,12
34021010017,1
34001010604,8
34029055007,9
34021010011,1
34001010603,8
34021030012,1
34029115004,12
34001010601,8
34029070036,9
34001010502,8
34029070018,9
34029102002,10
34001010404,8
34001010201,8
34001010501,8
34001010302,8
34011070303,8
34001010401,8
34011005305,8
34011070202,8
34011070402,8
34001040014,8
34029080016,10
34001010103,8
34029080015,10
34029080006,10
34011070403,8
34029080010,10
34011005304,8
34001055001,10
34011070301,8
34011070302,8
34001055017,8
34011055001,8
34015025003,8
34015055326,8
34011035002,8
34015055306,10
34011005303,8
34011070105,8
34015025006,8
34011005201,8
34015005006,10
34033001501,8
34015055122,10
34011035001,8
34011065003,8
34015025002,8
34011025004,8
34015005004,10
34011005402,8
34015005002,10
34011070201,8
34015005005,8
34011065002,8
34001055011,8
34001095201,8
34001055010,8
34011070106,8
34015050010,8
34001055007,8
34011070104,8
34015075004,8
34033000501,8
34015075005,8
34015005003,8
34005150003,11
34001015201,8
34015025010,8
34015050011,8
34033050005,8
34029003005,10
34001055008,10
34015005001,8
34001042202,8
34015025005,8
34001042101,8
34029150004,10
34029150012,10
34015090035,10
34033005501,8
34015025007,8
34001095103,8
34029150019,10
34029150006,10
34001095104,8
34015090025,10
34015025001,8
34033060E01,8
34015090022,10
34001010102,8
34015090021,11
34015020004,8
34001010403,8
34029150001,10
34011005401,8
34001055003,10
34011005302,8
34011005301,8
34029155001,10
34011005101,8
34029085001,10
34029015001,10
34029140001,10
34029085002,10
34001095101,8
34015090012,10
34001055015,8
34001095102,8
34001005102,8
34015090036,10
34001010202,8
34029045001,10
34015090027,11
34015030003,10
34033042009,8
34001015101,10
34011005501,8
34029003013,10
34007075027,11
34011065004,8
34005150002,11
34029003015,10
34001010303,8
34015025011,8
34007075038,11
34001010304,8
34015020001,8
34015045001,11
34015020002,8
34005150013,11
34015120002,11
34033035001,11
34033000705,11
34033040001,8
34033004003,8
34033004002,8
34015085001,8
34007075017,11
34007075010,11
34015120004,11
34005150011,11
34033000704,8
34015090016,11
34015075006,8
34015075007,8
34015120008,8
34015120006,8
34015090014,11
34015090003,8
34015050001,8
34029115001,11
34015090010,10
34015120001,8
34015040005,11
34015030007,11
34015090017,11
34015030008,11
34015030006,11
34015030012,11
34015030011,11
34015030005,8
34015030002,8
34033035002,8
34015090008,11
34015030001,11
34033007001,8
34015040006,8
34015030009,11
34015040001,8
34015090019,11
34015030004,8
34015090002,8
34001015301,8
34033070002,8
34001015401,8
34029ZZZZZZ,10
34001010101,8
34001005201,8
34011070103,8
34011070101,8
34001055012,8
34001055016,8
34001042201,8
34001055005,8
34001005202,8
3403360W002,8
34001010104,8
34001010402,8
34001010301,8
34001010203,8
34033004208,8
3403360W001,8
34033060E02,8
34033005002,8
34033030001,8
34011065001,8
34001005203,8
34015025008,8
34033050003,8
34001005101,8
34033004206,8
34001055006,8
34033004204,8
34033042007,8
34033004205,8
34033045003,8
34033004203,8
34033050002,8
34033050006,8
34033050001,8
34001005103,8
34033075002,8
34033004202,8
34033075001,8
34033070001,8
34015080001,8
34033010001,8
34015020003,8
34033042001,8
34033045001,8
34033000702,8
34033000703,8
34033045002,8
34015040004,8
34015030013,8
34015080003,8
34015080002,8
34015040009,8
34015040002,8
34021065011,12
34021065016,12
34021065012,12
34021015013,12
34021015036,12
34025010002,12
34021015056,12
34021005007,12
34021005013,12
34021005014,12
34021005001,12
34021005005,12
34021005006,12
34029055008,9
34029070001,9
34029102004,9
34029055012,9
34029102005,10
34029070011,9
34029055013,9
34021030004,1
34025095008,9
34019130002,1
34021055W10,1
34029020004,9
34021010005,1
34029055025,9
34021010013,1
34021055W07,1
34029035010,9
34021010015,1
34021035003,1
34029070019,9
34029070020,9
34021055W03,1
34029070021,9
34021035001,1
34029035036,9
34021010012,1
34029070040,9
34021035007,1
34021030008,1
34029055010,9
34021035018,1
34029055030,9
34029020005,9
34021010006,1
34029020003,9
34021035013,1
34029035056,9
34021035011,1
34029070023,9
34021035008,1
34029070013,9
34019085001,1
34019085002,1
34019130001,1
34029070010,9
34029035001,9
34029055020,9
34029055028,9
34029055033,9
34029102003,9
34029030057,9
34029035004,9
34029035060,9
34029055017,9
34029055029,9
34029055034,9
34029060012,9
34029025235,9
34021025002,1
34019040002,1
34029060007,9
34021050004,1
34029020002,9
34025080011,9
34029060005,9
34029060017,9
34029070034,9
34029070030,9
34029020001,9
34029030034,9
34029035039,9
34029035003,9
34029035002,9
34029035009,9
34029030043,9
34029025205,9
34029055027,9
34021005003,12
34029030020,9
34021005002,12
34029030013,10
34021020004,12
34029030046,9
34029115005,9
34021020001,12
34029070003,9
34021005009,12
34025095024,9
34025095025,9
34021005011,12
34025095030,9
34021005010,12
34025095016,9
34021005015,12
34025095017,9
34021005012,12
34029055009,9
34021020003,12
34021005016,12
34029003011,9
34021060003,12
34021060008,12
34023065116,12
34029102006,10
34029030006,9
34029123004,10
34025135003,10
34029003008,10
34025ZZZZZZ,10
34025095006,9
34029030003,9
34029115006,12
34029035015,10
34025160007,9
34021035015,1
34021030006,1
34021025001,1
34019085004,1
34019040005,1
34019085003,1
34021055W01,1
34021055W05,1
34021010028,1
34021010025,1
34021010009,1
34021010007,1
34021035004,1
34021035006,1
34019035005,1
34029025137,9
34023010003,12
34021005008,12
34029110001,9
34029110002,9
34023065114,12
34029060006,9
34029060008,9
34029060014,9
34023065101,12
34021020002,12
34029060015,9
34023065106,12
34029035035,9
34023065103,12
34023065105,12
34025080003,9
34025160005,9
34029025236,9
34029035057,9
34025080022,9
34025095011,9
34021050022,1
34025095031,9
34021055W02,1
34021010010,1
34029070002,9
34021050005,1
34035065002,1
34021035019,1
34025095019,9
34025095026,9
34021050003,1
34021010023,1
34029070035,9
34021035012,1
34035065019,1
34029035028,10
34021035014,1
34019040001,1
34029030030,9
34021050002,1
34035065004,1
34025080024,9
34025095003,9
34029060004,9
34029030004,9
34029070031,9
34029070025,9
34029030029,9
34029025116,9
34025160001,9
34029025102,9
34025080023,9
34029035034,9
34029030024,9
34025095007,9
34029035054,9
34029035027,10
34029030021,9
34029035019,9
34029030033,9
34029025233,9
34029035033,10
34029070024,10
34025095020,9
34025080016,9
34029050001,9
34025095023,9
34025080010,9
34029030023,9
34029025000,9
34029060013,9
34029005001,10
34029030007,9
34029030032,9
34025130018,9
34029003002,9
34029003001,9
34029025211,9
34029085003,10
34025080019,9
34029035005,9
34029003007,9
34029003010,9
34029003003,9
34025080002,9
34025255003,12
34029030008,10
34029035029,9
34029035011,9
34029003014,9
34029003012,10
